date,site,consumption_kwh,solar_production_kwh,wind_production_kwh,grid_import_kwh,co2_emissions_kg,peak_demand_kw,is_anomaly
2024-09-25,Site_B_Shenzhen,364.41,48.72,37.39,278.3,64.84,48.49,False
2024-09-26,Site_B_Shenzhen,379.06,48.98,82.03,248.06,57.8,52.85,False
2024-09-27,Site_B_Shenzhen,369.74,51.01,35.63,283.1,65.96,62.81,False
2024-09-28,Site_B_Shenzhen,361.97,55.61,71.98,234.39,54.61,60.37,False
2024-09-29,Site_B_Shenzhen,341.44,48.92,66.63,225.89,52.63,58.41,False
2024-09-30,Site_B_Shenzhen,359.26,50.16,58.8,250.3,58.32,51.3,False
2024-10-01,Site_B_Shenzhen,311.98,0.0,50.59,261.39,60.9,39.25,False
2024-10-02,Site_B_Shenzhen,362.4,0.0,27.62,334.79,78.01,61.15,False
2024-10-03,Site_B_Shenzhen,317.98,0.0,47.83,270.15,62.95,44.17,False
2024-10-04,Site_B_Shenzhen,344.13,0.0,50.05,294.08,68.52,55.76,False
2024-10-05,Site_B_Shenzhen,347.4,0.0,61.28,286.12,66.67,45.58,False
2024-10-06,Site_B_Shenzhen,373.7,0.0,21.95,351.75,81.96,66.45,False
2024-10-07,Site_B_Shenzhen,337.49,0.0,20.22,317.27,73.92,41.65,False
2024-10-08,Site_B_Shenzhen,341.72,0.0,47.73,293.99,68.5,57.82,False
2024-10-09,Site_B_Shenzhen,338.36,0.0,33.93,304.43,70.93,53.06,False
2024-10-10,Site_B_Shenzhen,365.3,0.0,53.48,311.82,72.65,48.0,False
2024-10-11,Site_B_Shenzhen,346.91,0.0,28.89,318.02,74.1,48.2,False
2024-10-12,Site_B_Shenzhen,321.03,0.0,81.46,239.58,55.82,47.27,False
2024-10-13,Site_B_Shenzhen,349.89,0.0,53.56,296.32,69.04,62.34,False
2024-10-14,Site_B_Shenzhen,328.35,0.0,28.73,299.62,69.81,52.37,False
2024-10-15,Site_B_Shenzhen,318.89,0.0,29.74,289.15,67.37,45.68,False
2024-10-16,Site_B_Shenzhen,326.4,0.0,95.71,230.7,53.75,57.59,False
2024-10-17,Site_B_Shenzhen,345.18,0.0,57.58,287.6,67.01,53.47,False
2024-10-18,Site_B_Shenzhen,309.93,0.0,23.66,286.27,66.7,50.85,False
2024-10-19,Site_B_Shenzhen,375.03,0.0,50.43,324.61,75.63,63.07,False
2024-10-20,Site_B_Shenzhen,324.59,0.0,44.46,280.13,65.27,44.72,False
2024-10-21,Site_B_Shenzhen,337.15,0.0,24.46,312.69,72.86,59.46,False
2024-10-22,Site_B_Shenzhen,346.96,0.0,63.09,283.87,66.14,54.75,False
2024-10-23,Site_B_Shenzhen,346.72,0.0,30.59,316.13,73.66,59.81,False
2024-10-24,Site_B_Shenzhen,345.78,0.0,29.78,316.0,73.63,51.48,False
2024-10-25,Site_B_Shenzhen,326.98,0.0,39.4,287.58,67.01,40.31,False
2024-10-26,Site_B_Shenzhen,352.63,0.0,48.49,304.14,70.86,43.34,False
2024-10-27,Site_B_Shenzhen,345.61,0.0,73.67,271.93,63.36,52.97,False
2024-10-28,Site_B_Shenzhen,345.92,0.0,54.73,291.19,67.85,61.39,False
2024-10-29,Site_B_Shenzhen,376.85,0.0,63.95,312.9,72.91,49.4,False
2024-10-30,Site_B_Shenzhen,340.86,0.0,29.48,311.38,72.55,54.54,False
2024-10-31,Site_B_Shenzhen,336.51,0.0,26.96,309.55,72.13,48.19,False
2024-11-01,Site_B_Shenzhen,355.55,0.0,38.15,317.4,73.95,60.57,False
2024-11-02,Site_B_Shenzhen,358.17,0.0,41.68,316.49,73.74,55.14,False
2024-11-03,Site_B_Shenzhen,360.63,0.0,31.18,329.46,76.76,44.23,False
2024-11-04,Site_B_Shenzhen,360.97,0.0,56.24,304.73,71.0,61.56,False
2024-11-05,Site_B_Shenzhen,349.7,0.0,26.2,323.5,75.38,52.84,False
2024-11-06,Site_B_Shenzhen,345.0,0.0,57.17,287.83,67.06,44.35,False
2024-11-07,Site_B_Shenzhen,375.33,0.0,34.86,340.46,79.33,59.49,False
2024-11-08,Site_B_Shenzhen,352.42,0.0,19.23,333.19,77.63,46.04,False
2024-11-09,Site_B_Shenzhen,385.21,0.0,38.77,346.44,80.72,48.47,False
2024-11-10,Site_B_Shenzhen,366.71,0.0,43.31,323.4,75.35,64.3,False
2024-11-11,Site_B_Shenzhen,354.55,0.0,73.88,280.68,65.4,47.67,False
2024-11-12,Site_B_Shenzhen,358.64,0.0,45.04,313.6,73.07,64.09,False
2024-11-13,Site_B_Shenzhen,366.78,0.0,40.38,326.4,76.05,56.74,False
2024-11-14,Site_B_Shenzhen,365.61,0.0,67.37,298.24,69.49,46.94,False
2024-11-15,Site_B_Shenzhen,380.72,0.0,44.41,336.31,78.36,48.78,False
2024-11-16,Site_B_Shenzhen,340.55,0.0,102.03,238.52,55.58,58.84,False
2024-11-17,Site_B_Shenzhen,347.42,0.0,34.51,312.91,72.91,49.15,False
2024-11-18,Site_B_Shenzhen,384.62,0.0,72.98,311.65,72.61,59.32,False
2024-11-19,Site_B_Shenzhen,369.98,0.0,55.96,314.02,73.17,56.92,False
2024-11-20,Site_B_Shenzhen,373.57,0.0,50.29,323.28,75.32,58.5,False
2024-11-21,Site_B_Shenzhen,337.94,0.0,55.56,282.39,65.8,50.97,False
2024-11-22,Site_B_Shenzhen,324.91,0.0,54.73,270.18,62.95,57.34,False
2024-11-23,Site_B_Shenzhen,355.81,0.0,39.25,316.56,73.76,51.39,False
2024-11-24,Site_B_Shenzhen,374.98,0.0,72.44,302.54,70.49,57.98,False
2024-11-25,Site_B_Shenzhen,361.85,0.0,76.74,285.1,66.43,63.24,False
2024-11-26,Site_B_Shenzhen,335.11,0.0,36.81,298.3,69.5,46.37,False
2024-11-27,Site_B_Shenzhen,395.85,0.0,31.52,364.32,84.89,49.59,False
2024-11-28,Site_B_Shenzhen,359.11,0.0,32.63,326.48,76.07,60.59,False
2024-11-29,Site_B_Shenzhen,376.95,0.0,32.76,344.19,80.2,65.28,False
2024-11-30,Site_B_Shenzhen,399.05,0.0,53.45,345.6,80.53,71.76,False
2024-12-01,Site_B_Shenzhen,390.92,0.0,40.69,350.23,81.6,67.96,False
2024-12-02,Site_B_Shenzhen,393.99,0.0,42.81,351.18,81.82,63.23,False
2024-12-03,Site_B_Shenzhen,426.99,0.0,37.58,389.41,90.73,56.61,False
2024-12-04,Site_B_Shenzhen,411.61,0.0,68.4,343.21,79.97,68.31,False
2024-12-05,Site_B_Shenzhen,390.66,0.0,51.41,339.26,79.05,51.73,False
2024-12-06,Site_B_Shenzhen,370.27,0.0,65.32,304.95,71.05,49.59,False
2024-12-07,Site_B_Shenzhen,379.22,0.0,65.12,314.1,73.18,53.93,False
2024-12-08,Site_B_Shenzhen,419.58,0.0,81.51,338.07,78.77,59.83,False
2024-12-09,Site_B_Shenzhen,400.71,0.0,33.64,367.07,85.53,55.7,False
2024-12-10,Site_B_Shenzhen,416.23,0.0,74.47,341.76,79.63,69.04,False
2024-12-11,Site_B_Shenzhen,420.05,0.0,33.31,386.75,90.11,63.02,False
2024-12-12,Site_B_Shenzhen,414.21,0.0,98.3,315.92,73.61,71.11,False
2024-12-13,Site_B_Shenzhen,435.42,0.0,57.44,377.98,88.07,60.43,False
2024-12-14,Site_B_Shenzhen,432.07,0.0,85.01,347.06,80.86,56.23,False
2024-12-15,Site_B_Shenzhen,412.42,0.0,41.71,370.71,86.37,53.65,False
2024-12-16,Site_B_Shenzhen,414.59,0.0,63.12,351.46,81.89,64.78,False
2024-12-17,Site_B_Shenzhen,437.12,0.0,25.53,411.59,95.9,74.46,False
2024-12-18,Site_B_Shenzhen,435.94,0.0,76.96,358.99,83.64,55.26,False
2024-12-19,Site_B_Shenzhen,430.09,0.0,58.04,372.04,86.69,67.9,False
2024-12-20,Site_B_Shenzhen,392.09,0.0,55.39,336.69,78.45,56.3,False
2024-12-21,Site_B_Shenzhen,419.63,0.0,40.97,378.66,88.23,63.46,False
2024-12-22,Site_B_Shenzhen,431.72,0.0,27.41,404.31,94.21,77.26,False
2024-12-23,Site_B_Shenzhen,407.19,0.0,43.95,363.23,84.63,59.18,False
2024-12-24,Site_B_Shenzhen,398.14,0.0,50.4,347.74,81.02,58.72,False
2024-12-25,Site_B_Shenzhen,428.54,0.0,46.53,382.02,89.01,77.03,False
2024-12-26,Site_B_Shenzhen,427.21,0.0,31.47,395.74,92.21,62.0,False
2024-12-27,Site_B_Shenzhen,396.23,0.0,70.06,326.18,76.0,69.63,False
2024-12-28,Site_B_Shenzhen,390.47,0.0,40.95,349.52,81.44,61.41,False
2024-12-29,Site_B_Shenzhen,398.88,0.0,36.2,362.68,84.5,49.15,False
2024-12-30,Site_B_Shenzhen,436.66,0.0,55.11,381.55,88.9,65.73,False
2024-01-01,Site_C_Shanghai,842.24,0.0,64.98,777.26,181.1,113.63,False
2024-01-02,Site_C_Shanghai,840.1,0.0,62.6,777.5,181.16,118.23,False
2024-01-03,Site_C_Shanghai,858.33,0.0,17.82,840.51,195.84,118.85,False
2024-01-04,Site_C_Shanghai,798.24,0.0,45.23,753.01,175.45,109.74,False
2024-01-05,Site_C_Shanghai,754.66,0.0,37.4,717.27,167.12,105.51,False
2024-01-06,Site_C_Shanghai,824.48,0.0,27.91,796.57,185.6,137.68,False
2024-01-07,Site_C_Shanghai,843.86,0.0,61.36,782.5,182.32,110.89,False
2024-01-08,Site_C_Shanghai,838.24,0.0,43.89,794.35,185.08,143.82,False
2024-01-09,Site_C_Shanghai,1350.21,0.0,72.43,1277.79,297.72,235.68,True
2024-01-10,Site_C_Shanghai,804.17,0.0,35.83,768.34,179.02,122.78,False
2024-01-11,Site_C_Shanghai,851.0,0.0,41.49,809.51,188.62,142.79,False
2024-01-12,Site_C_Shanghai,863.55,0.0,31.81,831.74,193.8,123.18,False
2024-01-13,Site_C_Shanghai,809.81,0.0,75.76,734.05,171.03,114.3,False
2024-01-14,Site_C_Shanghai,853.87,0.0,25.81,828.06,192.94,152.74,False
2024-01-15,Site_C_Shanghai,885.33,0.0,27.96,857.38,199.77,114.0,False
2024-01-16,Site_C_Shanghai,842.31,0.0,47.0,795.31,185.31,116.93,False
2024-01-17,Site_C_Shanghai,772.49,0.0,87.05,685.45,159.71,110.41,False
2024-01-18,Site_C_Shanghai,819.17,0.0,54.62,764.55,178.14,127.84,False
2024-01-19,Site_C_Shanghai,789.8,0.0,61.67,728.13,169.65,132.73,False
2024-01-20,Site_C_Shanghai,817.1,0.0,71.24,745.86,173.79,113.55,False
2024-01-21,Site_C_Shanghai,836.65,0.0,21.97,814.69,189.82,107.79,False
2024-01-22,Site_C_Shanghai,808.45,0.0,46.44,762.01,177.55,102.99,False
2024-01-23,Site_C_Shanghai,850.37,0.0,30.97,819.4,190.92,139.88,False
2024-01-24,Site_C_Shanghai,872.4,0.0,32.5,839.9,195.7,113.39,False
2024-01-25,Site_C_Shanghai,820.49,0.0,45.13,775.36,180.66,145.33,False
2024-01-26,Site_C_Shanghai,856.4,0.0,46.12,810.28,188.79,126.66,False
2024-01-27,Site_C_Shanghai,861.62,0.0,33.78,827.84,192.89,153.1,False
2024-01-28,Site_C_Shanghai,806.8,0.0,22.74,784.06,182.69,133.71,False
2024-01-29,Site_C_Shanghai,808.25,0.0,50.71,757.53,176.51,135.49,False
2024-01-30,Site_C_Shanghai,837.35,0.0,78.78,758.57,176.75,120.33,False
2024-01-31,Site_C_Shanghai,825.55,0.0,57.55,768.01,178.95,116.75,False
2024-02-01,Site_C_Shanghai,901.09,0.0,35.39,865.7,201.71,123.91,False
2024-02-02,Site_C_Shanghai,949.77,0.0,83.85,865.91,201.76,168.52,False
2024-02-03,Site_C_Shanghai,913.1,0.0,30.11,882.98,205.74,123.39,False
2024-02-04,Site_C_Shanghai,905.85,0.0,21.7,884.15,206.01,161.82,False
2024-02-05,Site_C_Shanghai,991.28,0.0,22.26,969.03,225.78,162.26,False
2024-02-06,Site_C_Shanghai,1027.88,0.0,61.58,966.3,225.15,144.41,False
2024-02-07,Site_C_Shanghai,928.04,0.0,41.23,886.81,206.63,156.79,False
2024-02-08,Site_C_Shanghai,876.73,0.0,52.57,824.16,192.03,150.95,False
2024-02-09,Site_C_Shanghai,959.96,0.0,44.5,915.46,213.3,124.73,False
2024-02-10,Site_C_Shanghai,970.35,0.0,44.73,925.63,215.67,118.86,False
2024-02-11,Site_C_Shanghai,985.43,0.0,28.81,956.62,222.89,174.61,False
2024-02-12,Site_C_Shanghai,971.25,0.0,23.96,947.29,220.72,158.86,False
2024-02-13,Site_C_Shanghai,937.8,0.0,48.14,889.66,207.29,121.89,False
2024-02-14,Site_C_Shanghai,1024.98,0.0,52.81,972.17,226.52,169.87,False
2024-02-15,Site_C_Shanghai,894.45,0.0,60.41,834.04,194.33,133.62,False
2024-02-16,Site_C_Shanghai,857.03,0.0,73.18,783.85,182.64,112.4,False
2024-02-17,Site_C_Shanghai,949.27,0.0,30.56,918.71,214.06,145.7,False
2024-02-18,Site_C_Shanghai,981.64,0.0,38.13,943.51,219.84,161.21,False
2024-02-19,Site_C_Shanghai,953.91,0.0,18.46,935.45,217.96,146.11,False
2024-02-20,Site_C_Shanghai,950.26,0.0,68.5,881.77,205.45,149.05,False
2024-02-21,Site_C_Shanghai,950.56,0.0,17.95,932.6,217.3,161.83,False
2024-02-22,Site_C_Shanghai,921.18,0.0,20.82,900.35,209.78,142.42,False
2024-02-23,Site_C_Shanghai,1011.58,0.0,21.44,990.14,230.7,148.65,False
2024-02-24,Site_C_Shanghai,1035.8,0.0,36.13,999.67,232.92,147.09,False
2024-02-25,Site_C_Shanghai,965.72,0.0,67.21,898.51,209.35,150.7,False
2024-02-26,Site_C_Shanghai,904.5,0.0,58.66,845.84,197.08,149.66,False
2024-02-27,Site_C_Shanghai,909.3,0.0,37.79,871.52,203.06,158.92,False
2024-02-28,Site_C_Shanghai,999.6,0.0,102.48,897.13,209.03,153.49,False
2024-02-29,Site_C_Shanghai,1625.51,0.0,56.58,1568.93,365.56,202.84,True
2024-03-01,Site_C_Shanghai,1070.64,79.86,57.04,933.73,217.56,177.71,False
2024-03-02,Site_C_Shanghai,1096.89,100.73,54.69,941.47,219.36,140.27,False
2024-03-03,Site_C_Shanghai,994.66,96.98,52.92,844.76,196.83,137.32,False
2024-03-04,Site_C_Shanghai,1076.48,82.55,48.96,944.97,220.18,131.78,False
2024-03-05,Site_C_Shanghai,1027.55,103.03,19.48,905.04,210.87,131.34,False
2024-03-06,Site_C_Shanghai,1079.71,91.72,18.29,969.7,225.94,131.8,False
2024-03-07,Site_C_Shanghai,1115.16,78.8,49.96,986.41,229.83,194.92,False
2024-03-08,Site_C_Shanghai,1106.18,101.7,60.04,944.44,220.05,195.22,False
2024-03-09,Site_C_Shanghai,989.06,83.9,51.27,853.89,198.96,160.28,False
2024-03-10,Site_C_Shanghai,1077.71,78.18,38.13,961.4,224.01,147.61,False
2024-03-11,Site_C_Shanghai,1117.25,86.64,80.18,950.43,221.45,163.2,False
2024-03-12,Site_C_Shanghai,1036.07,82.36,41.41,912.3,212.56,171.34,False
2024-03-13,Site_C_Shanghai,1128.12,96.49,23.38,1008.24,234.92,139.33,False
2024-03-14,Site_C_Shanghai,1033.85,86.03,27.37,920.45,214.46,127.62,False
2024-03-15,Site_C_Shanghai,1096.67,92.59,62.37,941.71,219.42,159.19,False
2024-03-16,Site_C_Shanghai,1008.08,76.66,81.88,849.55,197.94,160.97,False
2024-03-17,Site_C_Shanghai,1040.75,87.81,46.23,906.71,211.26,181.71,False
2024-03-18,Site_C_Shanghai,1078.94,99.79,62.95,916.2,213.47,160.23,False
2024-03-19,Site_C_Shanghai,1066.87,78.71,70.42,917.75,213.84,158.79,False
2024-03-20,Site_C_Shanghai,1051.06,100.15,27.42,923.49,215.17,178.25,False
2024-03-21,Site_C_Shanghai,1012.55,90.29,38.08,884.17,206.01,150.02,False
2024-03-22,Site_C_Shanghai,1023.9,79.94,43.88,900.08,209.72,170.79,False
2024-03-23,Site_C_Shanghai,965.82,85.44,73.94,806.44,187.9,135.78,False
2024-03-24,Site_C_Shanghai,1046.06,100.51,50.55,895.01,208.54,170.07,False
2024-03-25,Site_C_Shanghai,1061.12,81.43,20.08,959.6,223.59,128.72,False
2024-03-26,Site_C_Shanghai,1021.5,92.81,48.99,879.7,204.97,124.24,False
2024-03-27,Site_C_Shanghai,1067.26,90.91,51.18,925.17,215.56,152.99,False
2024-03-28,Site_C_Shanghai,1103.97,102.42,34.71,966.84,225.27,162.47,False
2024-03-29,Site_C_Shanghai,1059.3,83.99,34.64,940.67,219.18,190.6,False
2024-03-30,Site_C_Shanghai,1052.34,80.63,40.56,931.14,216.96,158.51,False
2024-03-31,Site_C_Shanghai,1001.71,84.64,60.43,856.64,199.6,176.99,False
2024-04-01,Site_C_Shanghai,1123.02,153.25,43.12,926.65,215.91,198.66,False
2024-04-02,Site_C_Shanghai,1626.9,177.2,68.45,1381.24,321.83,266.79,True
2024-04-03,Site_C_Shanghai,1187.3,162.05,114.52,910.74,212.2,203.27,False
2024-04-04,Site_C_Shanghai,1215.56,182.27,61.2,972.09,226.5,183.44,False
2024-04-05,Site_C_Shanghai,1149.41,173.67,35.84,939.9,219.0,167.71,False
2024-04-06,Site_C_Shanghai,1075.36,184.03,52.76,838.56,195.39,181.3,False
2024-04-07,Site_C_Shanghai,1038.93,167.0,17.58,854.35,199.06,165.08,False
2024-04-08,Site_C_Shanghai,923.11,183.75,80.3,659.06,153.56,118.5,False
2024-04-09,Site_C_Shanghai,1137.02,191.67,44.01,901.34,210.01,142.75,False
2024-04-10,Site_C_Shanghai,957.84,166.09,63.93,727.82,169.58,170.0,False
2024-04-11,Site_C_Shanghai,1039.42,205.09,34.99,799.34,186.25,144.75,False
2024-04-12,Site_C_Shanghai,1185.28,192.67,24.35,968.26,225.6,145.74,False
2024-04-13,Site_C_Shanghai,994.98,179.42,29.66,785.9,183.11,130.87,False
2024-04-14,Site_C_Shanghai,1008.61,205.99,19.84,782.78,182.39,162.26,False
2024-04-15,Site_C_Shanghai,1120.97,189.45,31.14,900.38,209.79,174.61,False
2024-04-16,Site_C_Shanghai,1035.43,154.56,80.28,800.59,186.54,152.85,False
2024-04-17,Site_C_Shanghai,1056.05,156.84,29.77,869.44,202.58,148.77,False
2024-04-18,Site_C_Shanghai,1123.92,168.56,49.33,906.03,211.1,149.27,False
2024-04-19,Site_C_Shanghai,1169.02,172.71,37.21,959.1,223.47,208.77,False
2024-04-20,Site_C_Shanghai,1018.54,194.89,58.73,764.91,178.22,173.86,False
2024-04-21,Site_C_Shanghai,1155.25,156.21,49.11,949.92,221.33,139.31,False
2024-04-22,Site_C_Shanghai,987.0,194.28,31.24,761.49,177.43,166.5,False
2024-04-23,Site_C_Shanghai,1054.79,190.32,50.9,813.57,189.56,140.83,False
2024-04-24,Site_C_Shanghai,1138.47,161.36,86.0,891.11,207.63,175.43,False
2024-04-25,Site_C_Shanghai,1069.11,184.19,47.42,837.51,195.14,164.81,False
2024-04-26,Site_C_Shanghai,1097.45,165.49,72.08,859.88,200.35,152.12,False
2024-04-27,Site_C_Shanghai,1080.88,166.85,34.98,879.05,204.82,138.35,False
2024-04-28,Site_C_Shanghai,1047.38,196.53,70.27,780.59,181.88,132.85,False
2024-04-29,Site_C_Shanghai,1135.83,187.81,51.73,896.29,208.84,172.33,False
2024-04-30,Site_C_Shanghai,1085.16,176.4,35.13,873.64,203.56,165.73,False
2024-05-01,Site_C_Shanghai,1067.66,220.94,22.21,824.52,192.11,137.44,False
2024-05-02,Site_C_Shanghai,1050.67,216.76,71.4,762.51,177.66,180.8,False
2024-05-03,Site_C_Shanghai,1068.82,217.18,28.05,823.6,191.9,144.77,False
2024-05-04,Site_C_Shanghai,1025.29,278.41,49.64,697.24,162.46,174.4,False
2024-05-05,Site_C_Shanghai,1013.93,229.17,62.3,722.46,168.33,142.41,False
2024-05-06,Site_C_Shanghai,1063.34,260.26,61.43,741.66,172.81,180.96,False
2024-05-07,Site_C_Shanghai,1116.17,256.83,99.81,759.53,176.97,195.0,False
2024-05-08,Site_C_Shanghai,1018.22,269.82,61.2,687.2,160.12,150.25,False
2024-05-09,Site_C_Shanghai,1041.09,277.35,51.04,712.7,166.06,144.4,False
2024-05-10,Site_C_Shanghai,1007.46,235.44,49.1,722.93,168.44,142.37,False
2024-05-11,Site_C_Shanghai,1105.41,228.66,48.8,827.95,192.91,140.96,False
2024-05-12,Site_C_Shanghai,1029.7,273.01,75.05,681.64,158.82,151.31,False
2024-05-13,Site_C_Shanghai,1004.55,269.44,34.14,700.97,163.32,145.94,False
2024-05-14,Site_C_Shanghai,1062.82,216.4,51.09,795.32,185.31,179.86,False
2024-05-15,Site_C_Shanghai,1035.43,249.18,31.49,754.76,175.86,171.26,False
2024-05-16,Site_C_Shanghai,979.9,222.48,24.99,732.44,170.66,152.15,False
2024-05-17,Site_C_Shanghai,1051.56,232.98,36.11,782.46,182.31,163.81,False
2024-05-18,Site_C_Shanghai,1085.64,263.57,77.44,744.63,173.5,143.69,False
2024-05-19,Site_C_Shanghai,1001.07,258.75,66.61,675.71,157.44,177.95,False
2024-05-20,Site_C_Shanghai,986.56,268.82,59.82,657.92,153.3,154.99,False
2024-05-21,Site_C_Shanghai,1083.56,213.04,77.55,792.97,184.76,185.34,False
2024-05-22,Site_C_Shanghai,1093.57,279.52,15.98,798.07,185.95,169.27,False
2024-05-23,Site_C_Shanghai,1073.79,226.25,41.54,806.0,187.8,187.79,False
2024-05-24,Site_C_Shanghai,1022.44,245.8,69.13,707.51,164.85,131.69,False
2024-05-25,Site_C_Shanghai,981.85,259.28,63.14,659.43,153.65,162.29,False
2024-05-26,Site_C_Shanghai,1019.98,281.45,23.58,714.96,166.59,140.44,False
2024-05-27,Site_C_Shanghai,1092.0,276.37,21.88,793.74,184.94,189.73,False
2024-05-28,Site_C_Shanghai,1061.9,221.33,66.5,774.07,180.36,156.28,False
2024-05-29,Site_C_Shanghai,1054.45,222.77,41.13,790.54,184.2,132.42,False
2024-05-30,Site_C_Shanghai,1117.64,218.5,54.45,844.69,196.81,147.34,False
2024-05-31,Site_C_Shanghai,1117.02,258.81,45.58,812.62,189.34,176.18,False
2024-06-01,Site_C_Shanghai,1001.79,296.77,77.74,627.28,146.16,130.05,False
2024-06-02,Site_C_Shanghai,1007.42,309.17,75.89,622.36,145.01,135.62,False
2024-06-03,Site_C_Shanghai,946.64,303.07,44.16,599.42,139.66,149.42,False
2024-06-04,Site_C_Shanghai,873.06,291.08,46.72,535.26,124.72,154.05,False
2024-06-05,Site_C_Shanghai,961.65,249.85,23.49,688.31,160.38,130.86,False
2024-06-06,Site_C_Shanghai,966.45,250.2,72.27,643.99,150.05,117.61,False
2024-06-07,Site_C_Shanghai,1024.59,296.01,24.38,704.2,164.08,163.05,False
2024-06-08,Site_C_Shanghai,1033.14,230.75,50.59,751.8,175.17,140.69,False
2024-06-09,Site_C_Shanghai,922.55,307.54,62.31,552.7,128.78,138.54,False
2024-06-10,Site_C_Shanghai,936.49,307.45,31.73,597.31,139.17,129.2,False
2024-06-11,Site_C_Shanghai,941.73,260.01,22.78,658.94,153.53,132.34,False
2024-06-12,Site_C_Shanghai,956.67,242.86,80.82,632.99,147.49,161.92,False
2024-06-13,Site_C_Shanghai,939.15,239.12,52.96,647.07,150.77,165.03,False
2024-06-14,Site_C_Shanghai,1013.99,286.74,63.76,663.48,154.59,132.26,False
2024-06-15,Site_C_Shanghai,1020.49,258.65,37.72,724.12,168.72,183.46,False
2024-06-16,Site_C_Shanghai,1019.6,293.85,54.52,671.23,156.4,176.59,False
2024-06-17,Site_C_Shanghai,1037.96,263.17,20.19,754.6,175.82,130.38,False
2024-06-18,Site_C_Shanghai,920.31,255.29,43.62,621.4,144.79,119.41,False
2024-06-19,Site_C_Shanghai,942.64,241.03,24.77,676.85,157.71,114.25,False
2024-06-20,Site_C_Shanghai,899.39,229.98,65.99,603.41,140.59,146.68,False
2024-06-21,Site_C_Shanghai,1034.98,295.21,50.75,689.01,160.54,137.29,False
2024-06-22,Site_C_Shanghai,985.9,263.03,26.16,696.71,162.33,169.59,False
2024-06-23,Site_C_Shanghai,926.79,245.92,80.06,600.82,139.99,131.16,False
2024-06-24,Site_C_Shanghai,954.99,275.19,77.68,602.12,140.29,160.49,False
2024-06-25,Site_C_Shanghai,1038.85,269.24,29.07,740.54,172.55,153.58,False
2024-06-26,Site_C_Shanghai,968.8,306.47,50.19,612.14,142.63,152.97,False
2024-06-27,Site_C_Shanghai,903.98,237.41,58.81,607.77,141.61,132.72,False
2024-06-28,Site_C_Shanghai,922.31,262.27,85.99,574.04,133.75,149.99,False
2024-06-29,Site_C_Shanghai,982.01,309.09,28.53,644.4,150.15,134.66,False
2024-06-30,Site_C_Shanghai,911.21,243.53,61.27,606.41,141.29,122.77,False
2024-07-01,Site_C_Shanghai,869.4,254.2,84.31,530.89,123.7,108.43,False
2024-07-02,Site_C_Shanghai,781.96,237.6,53.87,490.49,114.28,125.96,False
2024-07-03,Site_C_Shanghai,802.71,239.2,28.99,534.52,124.54,97.27,False
2024-07-04,Site_C_Shanghai,1300.75,269.75,21.61,1009.39,235.19,168.55,True
2024-07-05,Site_C_Shanghai,851.91,254.79,48.34,548.78,127.87,121.08,False
2024-07-06,Site_C_Shanghai,858.4,278.72,49.52,530.16,123.53,142.76,False
2024-07-07,Site_C_Shanghai,870.4,215.34,75.6,579.46,135.02,147.56,False
2024-07-08,Site_C_Shanghai,805.45,271.57,41.78,492.11,114.66,142.67,False
2024-07-09,Site_C_Shanghai,929.93,210.14,96.01,623.78,145.34,114.08,False
2024-07-10,Site_C_Shanghai,860.75,269.54,21.26,569.94,132.8,131.28,False
2024-07-11,Site_C_Shanghai,827.36,259.35,18.37,549.64,128.07,137.27,False
2024-07-12,Site_C_Shanghai,781.34,221.6,71.62,488.11,113.73,122.5,False
2024-07-13,Site_C_Shanghai,797.87,227.56,68.69,501.63,116.88,134.9,False
2024-07-14,Site_C_Shanghai,830.79,264.44,30.27,536.08,124.91,126.96,False
2024-07-15,Site_C_Shanghai,794.66,271.8,72.77,450.09,104.87,100.09,False
2024-07-16,Site_C_Shanghai,820.92,218.4,58.06,544.47,126.86,103.49,False
2024-07-17,Site_C_Shanghai,768.53,226.12,73.3,469.11,109.3,103.09,False
2024-07-18,Site_C_Shanghai,858.63,272.78,59.89,525.96,122.55,109.58,False
2024-07-19,Site_C_Shanghai,781.58,264.84,25.02,491.73,114.57,117.53,False
2024-07-20,Site_C_Shanghai,857.54,237.95,71.17,548.42,127.78,128.27,False
2024-07-21,Site_C_Shanghai,785.23,270.23,16.12,498.88,116.24,109.93,False
2024-07-22,Site_C_Shanghai,945.16,267.43,46.18,631.55,147.15,132.36,False
2024-07-23,Site_C_Shanghai,819.69,231.39,27.72,560.58,130.62,121.02,False
2024-07-24,Site_C_Shanghai,850.92,235.18,28.58,587.16,136.81,151.4,False
2024-07-25,Site_C_Shanghai,772.76,242.64,56.29,473.83,110.4,102.28,False
2024-07-26,Site_C_Shanghai,890.01,250.45,29.59,609.96,142.12,146.42,False
2024-07-27,Site_C_Shanghai,843.49,262.17,37.21,544.1,126.78,147.07,False
2024-07-28,Site_C_Shanghai,824.15,214.93,30.59,578.62,134.82,145.57,False
2024-07-29,Site_C_Shanghai,828.12,249.06,37.93,541.13,126.08,134.27,False
2024-07-30,Site_C_Shanghai,866.81,217.27,15.43,634.1,147.75,156.0,False
2024-07-31,Site_C_Shanghai,855.14,231.01,32.68,591.45,137.81,117.22,False
2024-08-01,Site_C_Shanghai,753.81,157.1,18.33,578.38,134.76,95.09,False
2024-08-02,Site_C_Shanghai,730.32,196.2,46.62,487.5,113.59,103.49,False
